audio_file,duration,num_channels,intent
noisy_emabega__318.wav,2.0,1,emabega
emabega__930.wav,1.399375,1,emabega
noisy_emabega__999.wav,2.0,1,emabega
emabega__910.wav,1.4946875,1,emabega
pitch_scaled_emabega__865.wav,2.0,1,emabega
pitch_scaled_emabega__1251.wav,2.0,1,emabega
pitch_scaled_emabega__1522.wav,2.0,1,emabega
pitch_scaled_emabega__1174.wav,2.0,1,emabega
emabega__1079.wav,1.3,1,emabega
pitch_scaled_emabega__440.wav,2.0,1,emabega
emabega__1480.wav,1.8,1,emabega
pitch_scaled_emabega__1418.wav,2.0,1,emabega
noisy_emabega__155.wav,2.0,1,emabega
emabega__722.wav,1.078625,1,emabega
emabega__576.wav,0.97525,1,emabega
pitch_scaled_emabega__1232.wav,2.0,1,emabega
pitch_scaled_emabega__1146.wav,2.0,1,emabega
noisy_emabega__1194.wav,2.0,1,emabega
emabega__919.wav,1.6,1,emabega
noisy_emabega__1152.wav,2.0,1,emabega
pitch_scaled_emabega__253.wav,2.0,1,emabega
pitch_scaled_emabega__1263.wav,2.0,1,emabega
emabega__1087.wav,1.3964375,1,emabega
emabega__604.wav,1.2074375,1,emabega
emabega__1311.wav,1.4,1,emabega
noisy_emabega__1451.wav,2.0,1,emabega
pitch_scaled_emabega__297.wav,2.0,1,emabega
emabega__1340.wav,1.34,1,emabega
emabega__707.wav,1.918625,1,emabega
pitch_scaled_emabega__1422.wav,2.0,1,emabega
pitch_scaled_emabega__163.wav,2.0,1,emabega
pitch_scaled_emabega__1047.wav,2.0,1,emabega
noisy_emabega__867.wav,2.0,1,emabega
emabega__19.wav,1.64,1,emabega
pitch_scaled_emabega__1045.wav,2.0,1,emabega
pitch_scaled_emabega__579.wav,2.0,1,emabega
noisy_emabega__650.wav,2.0,1,emabega
emabega__1044.wav,1.5,1,emabega
emabega__729.wav,1.238625,1,emabega
pitch_scaled_emabega__235.wav,2.0,1,emabega
emabega__157.wav,1.358375,1,emabega
noisy_emabega__1135.wav,2.0,1,emabega
noisy_emabega__1492.wav,2.0,1,emabega
emabega__105.wav,1.92725,1,emabega
noisy_emabega__729.wav,2.0,1,emabega
pitch_scaled_emabega__1046.wav,2.0,1,emabega
pitch_scaled_emabega__33.wav,2.0,1,emabega
pitch_scaled_emabega__851.wav,2.0,1,emabega
pitch_scaled_emabega__318.wav,2.0,1,emabega
emabega__222.wav,1.9505,1,emabega
emabega__1479.wav,1.7,1,emabega
pitch_scaled_emabega__1223.wav,2.0,1,emabega
noisy_emabega__265.wav,2.0,1,emabega
emabega__277.wav,1.2654375,1,emabega
pitch_scaled_emabega__982.wav,2.0,1,emabega
pitch_scaled_emabega__817.wav,2.0,1,emabega
emabega__199.wav,1.49075,1,emabega
noisy_emabega__683.wav,2.0,1,emabega
pitch_scaled_emabega__1271.wav,2.0,1,emabega
emabega__656.wav,1.18425,1,emabega
pitch_scaled_emabega__841.wav,2.0,1,emabega
noisy_emabega__1002.wav,2.0,1,emabega
pitch_scaled_emabega__1458.wav,2.0,1,emabega
noisy_emabega__908.wav,2.0,1,emabega
noisy_emabega__393.wav,2.0,1,emabega
pitch_scaled_emabega__275.wav,2.0,1,emabega
emabega__497.wav,1.425125,1,emabega
emabega__924.wav,1.4664375,1,emabega
noisy_emabega__664.wav,2.0,1,emabega
noisy_emabega__840.wav,2.0,1,emabega
emabega__451.wav,1.6289375,1,emabega
emabega__1387.wav,1.36,1,emabega
pitch_scaled_emabega__644.wav,2.0,1,emabega
pitch_scaled_emabega__288.wav,2.0,1,emabega
noisy_emabega__254.wav,2.0,1,emabega
emabega__565.wav,1.709625,1,emabega
emabega__873.wav,1.2839375,1,emabega
pitch_scaled_emabega__1042.wav,2.0,1,emabega
pitch_scaled_emabega__228.wav,2.0,1,emabega
emabega__72.wav,1.80225,1,emabega
emabega__1243.wav,1.72,1,emabega
emabega__1360.wav,1.2,1,emabega
noisy_emabega__886.wav,2.0,1,emabega
emabega__1174.wav,1.52,1,emabega
pitch_scaled_emabega__206.wav,2.0,1,emabega
noisy_emabega__1514.wav,2.0,1,emabega
noisy_emabega__489.wav,2.0,1,emabega
emabega__1053.wav,1.62,1,emabega
noisy_emabega__816.wav,2.0,1,emabega
pitch_scaled_emabega__1445.wav,2.0,1,emabega
emabega__292.wav,1.4164375,1,emabega
noisy_emabega__827.wav,2.0,1,emabega
pitch_scaled_emabega__1393.wav,2.0,1,emabega
pitch_scaled_emabega__1401.wav,2.0,1,emabega
pitch_scaled_emabega__154.wav,2.0,1,emabega
pitch_scaled_emabega__1431.wav,2.0,1,emabega
noisy_emabega__14.wav,2.0,1,emabega
pitch_scaled_emabega__1242.wav,2.0,1,emabega
emabega__180.wav,1.4860625,1,emabega
pitch_scaled_emabega__728.wav,2.0,1,emabega
pitch_scaled_emabega__1258.wav,2.0,1,emabega
pitch_scaled_emabega__1108.wav,2.0,1,emabega
pitch_scaled_emabega__730.wav,2.0,1,emabega
noisy_emabega__1411.wav,2.0,1,emabega
emabega__546.wav,1.185,1,emabega
emabega__1097.wav,1.24,1,emabega
emabega__3.wav,1.1958125,1,emabega
noisy_emabega__1419.wav,2.0,1,emabega
noisy_emabega__855.wav,2.0,1,emabega
noisy_emabega__1473.wav,2.0,1,emabega
noisy_emabega__162.wav,2.0,1,emabega
emabega__1272.wav,1.2,1,emabega
noisy_emabega__738.wav,2.0,1,emabega
pitch_scaled_emabega__503.wav,2.0,1,emabega
noisy_emabega__1375.wav,2.0,1,emabega
noisy_ddyo__1014.wav,2.0,1,ddyo
noisy_ddyo__1516.wav,2.0,1,ddyo
noisy_ddyo__547.wav,2.0,1,ddyo
pitch_scaled_ddyo__303.wav,2.0,1,ddyo
pitch_scaled_ddyo__216.wav,2.0,1,ddyo
noisy_ddyo__1552.wav,2.0,1,ddyo
noisy_ddyo__1007.wav,2.0,1,ddyo
pitch_scaled_ddyo__1500.wav,2.0,1,ddyo
pitch_scaled_ddyo__1491.wav,2.0,1,ddyo
noisy_ddyo__822.wav,2.0,1,ddyo
pitch_scaled_ddyo__639.wav,2.0,1,ddyo
noisy_ddyo__1239.wav,2.0,1,ddyo
noisy_ddyo__425.wav,2.0,1,ddyo
pitch_scaled_ddyo__1540.wav,2.0,1,ddyo
ddyo__756.wav,0.7398125,1,ddyo
pitch_scaled_ddyo__1447.wav,2.0,1,ddyo
noisy_ddyo__1504.wav,2.0,1,ddyo
noisy_ddyo__1538.wav,2.0,1,ddyo
ddyo__162.wav,1.212875,1,ddyo
ddyo__878.wav,1.4338125,1,ddyo
ddyo__764.wav,1.4305,1,ddyo
ddyo__717.wav,1.2526875,1,ddyo
ddyo__1318.wav,1.12,1,ddyo
noisy_ddyo__395.wav,2.0,1,ddyo
pitch_scaled_ddyo__390.wav,2.0,1,ddyo
ddyo__1151.wav,1.28,1,ddyo
noisy_ddyo__1112.wav,2.0,1,ddyo
pitch_scaled_ddyo__1264.wav,2.0,1,ddyo
pitch_scaled_ddyo__508.wav,2.0,1,ddyo
noisy_ddyo__754.wav,2.0,1,ddyo
noisy_ddyo__604.wav,2.0,1,ddyo
ddyo__580.wav,1.1716875,1,ddyo
pitch_scaled_ddyo__741.wav,2.0,1,ddyo
pitch_scaled_ddyo__1166.wav,2.0,1,ddyo
pitch_scaled_ddyo__537.wav,2.0,1,ddyo
pitch_scaled_ddyo__873.wav,2.0,1,ddyo
ddyo__1515.wav,1.84,1,ddyo
pitch_scaled_ddyo__1021.wav,2.0,1,ddyo
pitch_scaled_ddyo__1398.wav,2.0,1,ddyo
ddyo__977.wav,1.22,1,ddyo
noisy_ddyo__1539.wav,2.0,1,ddyo
noisy_ddyo__941.wav,2.0,1,ddyo
ddyo__1262.wav,1.18,1,ddyo
pitch_scaled_ddyo__1201.wav,2.0,1,ddyo
pitch_scaled_ddyo__1070.wav,2.0,1,ddyo
pitch_scaled_ddyo__1367.wav,2.0,1,ddyo
noisy_ddyo__223.wav,2.0,1,ddyo
noisy_ddyo__776.wav,2.0,1,ddyo
pitch_scaled_ddyo__1072.wav,2.0,1,ddyo
pitch_scaled_ddyo__243.wav,2.0,1,ddyo
noisy_ddyo__1297.wav,2.0,1,ddyo
ddyo__685.wav,1.638625,1,ddyo
noisy_ddyo__627.wav,2.0,1,ddyo
noisy_ddyo__298.wav,2.0,1,ddyo
noisy_ddyo__347.wav,2.0,1,ddyo
ddyo__1193.wav,1.32,1,ddyo
ddyo__874.wav,1.039125,1,ddyo
noisy_ddyo__982.wav,2.0,1,ddyo
ddyo__1426.wav,1.22,1,ddyo
pitch_scaled_ddyo__945.wav,2.0,1,ddyo
noisy_ddyo__1103.wav,2.0,1,ddyo
ddyo__294.wav,1.4901875,1,ddyo
pitch_scaled_ddyo__348.wav,2.0,1,ddyo
noisy_ddyo__39.wav,2.0,1,ddyo
ddyo__1401.wav,1.02,1,ddyo
ddyo__744.wav,1.838625,1,ddyo
noisy_ddyo__1192.wav,2.0,1,ddyo
noisy_ddyo__1199.wav,2.0,1,ddyo
ddyo__1474.wav,1.4,1,ddyo
ddyo__501.wav,1.253875,1,ddyo
pitch_scaled_ddyo__990.wav,2.0,1,ddyo
pitch_scaled_ddyo__1277.wav,2.0,1,ddyo
pitch_scaled_ddyo__550.wav,2.0,1,ddyo
pitch_scaled_ddyo__1448.wav,2.0,1,ddyo
noisy_ddyo__847.wav,2.0,1,ddyo
ddyo__1280.wav,1.02,1,ddyo
ddyo__445.wav,1.0855625,1,ddyo
pitch_scaled_ddyo__286.wav,2.0,1,ddyo
pitch_scaled_ddyo__347.wav,2.0,1,ddyo
pitch_scaled_ddyo__1353.wav,2.0,1,ddyo
pitch_scaled_ddyo__1404.wav,2.0,1,ddyo
noisy_ddyo__481.wav,2.0,1,ddyo
ddyo__81.wav,1.238625,1,ddyo
pitch_scaled_ddyo__905.wav,2.0,1,ddyo
pitch_scaled_ddyo__340.wav,2.0,1,ddyo
ddyo__1080.wav,1.2,1,ddyo
ddyo__236.wav,0.9751875,1,ddyo
pitch_scaled_ddyo__706.wav,2.0,1,ddyo
ddyo__706.wav,1.758625,1,ddyo
pitch_scaled_ddyo__237.wav,2.0,1,ddyo
noisy_ddyo__240.wav,2.0,1,ddyo
noisy_ddyo__325.wav,2.0,1,ddyo
noisy_ddyo__1547.wav,2.0,1,ddyo
pitch_scaled_ddyo__304.wav,2.0,1,ddyo
noisy_ddyo__1330.wav,2.0,1,ddyo
noisy_ddyo__1505.wav,2.0,1,ddyo
pitch_scaled_ddyo__186.wav,2.0,1,ddyo
noisy_ddyo__367.wav,2.0,1,ddyo
pitch_scaled_ddyo__1464.wav,2.0,1,ddyo
ddyo__1456.wav,1.24,1,ddyo
ddyo__1011.wav,1.24,1,ddyo
noisy_ddyo__1240.wav,2.0,1,ddyo
pitch_scaled_ddyo__1087.wav,2.0,1,ddyo
noisy_ddyo__346.wav,2.0,1,ddyo
ddyo__279.wav,1.462875,1,ddyo
pitch_scaled_ddyo__758.wav,2.0,1,ddyo
noisy_ddyo__268.wav,2.0,1,ddyo
pitch_scaled_ddyo__224.wav,2.0,1,ddyo
pitch_scaled_ddyo__397.wav,2.0,1,ddyo
pitch_scaled_ddyo__736.wav,2.0,1,ddyo
pitch_scaled_ddyo__1281.wav,2.0,1,ddyo
pitch_scaled_ddyo__262.wav,2.0,1,ddyo
ddyo__643.wav,1.1158125,1,ddyo
ddyo__11.wav,1.04,1,ddyo
pitch_scaled_ddyo__573.wav,2.0,1,ddyo
ddyo__245.wav,1.1668125,1,ddyo
noisy_ddyo__1178.wav,2.0,1,ddyo
ddyo__436.wav,1.544125,1,ddyo
pitch_scaled_ddyo__912.wav,2.0,1,ddyo
pitch_scaled_ddyo__765.wav,2.0,1,ddyo
noisy_ddyo__450.wav,2.0,1,ddyo
pitch_scaled_ddyo__1127.wav,2.0,1,ddyo
ddyo__1130.wav,1.12,1,ddyo
pitch_scaled_ddyo__58.wav,2.0,1,ddyo
ddyo__467.wav,1.358375,1,ddyo
noisy_ddyo__496.wav,2.0,1,ddyo
noisy_ddyo__633.wav,2.0,1,ddyo
pitch_scaled_ddyo__734.wav,2.0,1,ddyo
noisy_ddyo__755.wav,2.0,1,ddyo
pitch_scaled_ddyo__29.wav,2.0,1,ddyo
ddyo__416.wav,1.04825,1,ddyo
ddyo__862.wav,0.740125,1,ddyo
ddyo__590.wav,1.2423125,1,ddyo
noisy_ddyo__1206.wav,2.0,1,ddyo
noisy_ddyo__407.wav,2.0,1,ddyo
ddyo__1339.wav,1.08,1,ddyo
ddyo__892.wav,1.416375,1,ddyo
noisy_ddyo__1305.wav,2.0,1,ddyo
noisy_ddyo__1113.wav,2.0,1,ddyo
noisy_ddyo__694.wav,2.0,1,ddyo
noisy_ddyo__659.wav,2.0,1,ddyo
pitch_scaled_ddyo__31.wav,2.0,1,ddyo
noisy_ddyo__191.wav,2.0,1,ddyo
pitch_scaled_ddyo__1286.wav,2.0,1,ddyo
ddyo__264.wav,1.996875,1,ddyo
ddyo__1136.wav,1.18,1,ddyo
pitch_scaled_ddyo__1275.wav,2.0,1,ddyo
ddyo__848.wav,1.034375,1,ddyo
noisy_ddyo__981.wav,2.0,1,ddyo
ddyo__1460.wav,1.38,1,ddyo
noisy_ddyo__643.wav,2.0,1,ddyo
ddyo__781.wav,1.918625,1,ddyo
ddyo__890.wav,1.3865625,1,ddyo
pitch_scaled_ddyo__582.wav,2.0,1,ddyo
pitch_scaled_ddyo__359.wav,2.0,1,ddyo
noisy_ddyo__1316.wav,2.0,1,ddyo
pitch_scaled_ddyo__996.wav,2.0,1,ddyo
noisy_ddyo__257.wav,2.0,1,ddyo
ddyo__372.wav,1.3119375,1,ddyo
pitch_scaled_ddyo__328.wav,2.0,1,ddyo
ddyo__352.wav,0.9984375,1,ddyo
noisy_ddyo__1391.wav,2.0,1,ddyo
noisy_ddyo__293.wav,2.0,1,ddyo
ddyo__247.wav,1.886625,1,ddyo
ddyo__1158.wav,1.18,1,ddyo
ddyo__548.wav,0.986875,1,ddyo
pitch_scaled_ddyo__310.wav,2.0,1,ddyo
noisy_ddyo__373.wav,2.0,1,ddyo
noisy_ddyo__731.wav,2.0,1,ddyo
ddyo__970.wav,1.358375,1,ddyo
pitch_scaled_ddyo__954.wav,2.0,1,ddyo
ddyo__392.wav,1.9505,1,ddyo
ddyo__457.wav,0.8359375,1,ddyo
noisy_ddyo__988.wav,2.0,1,ddyo
noisy_ddyo__1387.wav,2.0,1,ddyo
ddyo__1209.wav,0.894875,1,ddyo
noisy_ddyo__454.wav,2.0,1,ddyo
noisy_ddyo__664.wav,2.0,1,ddyo
pitch_scaled_ddyo__943.wav,2.0,1,ddyo
noisy_ddyo__757.wav,2.0,1,ddyo
pitch_scaled_ddyo__1498.wav,2.0,1,ddyo
ddyo__159.wav,0.9930625,1,ddyo
ddyo__1512.wav,1.94,1,ddyo
ddyo__1052.wav,1.04,1,ddyo
pitch_scaled_ddyo__838.wav,2.0,1,ddyo
noisy_ddyo__752.wav,2.0,1,ddyo
noisy_ddyo__1557.wav,2.0,1,ddyo
pitch_scaled_ddyo__272.wav,2.0,1,ddyo
ddyo__182.wav,1.7763125,1,ddyo
ddyo__255.wav,1.8459375,1,ddyo
pitch_scaled_ddyo__1202.wav,2.0,1,ddyo
pitch_scaled_ddyo__1312.wav,2.0,1,ddyo
noisy_ddyo__898.wav,2.0,1,ddyo
noisy_ddyo__1453.wav,2.0,1,ddyo
ddyo__244.wav,0.9461875,1,ddyo
ddyo__509.wav,1.4164375,1,ddyo
pitch_scaled_ddyo__767.wav,2.0,1,ddyo
pitch_scaled_ddyo__810.wav,2.0,1,ddyo
noisy_ddyo__80.wav,2.0,1,ddyo
noisy_ddyo__1382.wav,2.0,1,ddyo
pitch_scaled_ddyo__721.wav,2.0,1,ddyo
ddyo__1161.wav,1.26,1,ddyo
noisy_ddyo__376.wav,2.0,1,ddyo
pitch_scaled_ddyo__694.wav,2.0,1,ddyo
noisy_ddyo__1563.wav,2.0,1,ddyo
pitch_scaled_ddyo__883.wav,2.0,1,ddyo
pitch_scaled_ddyo__1139.wav,2.0,1,ddyo
noisy_ddyo__25.wav,2.0,1,ddyo
ddyo__1354.wav,1.34,1,ddyo
noisy_ddyo__1155.wav,2.0,1,ddyo
noisy_ddyo__1221.wav,2.0,1,ddyo
pitch_scaled_ddyo__720.wav,2.0,1,ddyo
noisy_ddyo__1464.wav,2.0,1,ddyo
noisy_ddyo__15.wav,2.0,1,ddyo
pitch_scaled_ddyo__1544.wav,2.0,1,ddyo
ddyo__584.wav,1.74325,1,ddyo
pitch_scaled_ddyo__1446.wav,2.0,1,ddyo
noisy_ddyo__282.wav,2.0,1,ddyo
pitch_scaled_ddyo__281.wav,2.0,1,ddyo
noisy_ddyo__1355.wav,2.0,1,ddyo
ddyo__327.wav,1.520875,1,ddyo
noisy_ddyo__497.wav,2.0,1,ddyo
ddyo__1557.wav,1.54,1,ddyo
pitch_scaled_ddyo__293.wav,2.0,1,ddyo
pitch_scaled_ddyo__584.wav,2.0,1,ddyo
noisy_ddyo__536.wav,2.0,1,ddyo
pitch_scaled_ddyo__266.wav,2.0,1,ddyo
pitch_scaled_ddyo__1340.wav,2.0,1,ddyo
pitch_scaled_ddyo__840.wav,2.0,1,ddyo
pitch_scaled_ddyo__743.wav,2.0,1,ddyo
ddyo__571.wav,1.6079375,1,ddyo
pitch_scaled_ddyo__1190.wav,2.0,1,ddyo
pitch_scaled_ddyo__626.wav,2.0,1,ddyo
pitch_scaled_ddyo__711.wav,2.0,1,ddyo
pitch_scaled_ddyo__1147.wav,2.0,1,ddyo
ddyo__1461.wav,1.28,1,ddyo
ddyo__1296.wav,1.12,1,ddyo
ddyo__1021.wav,1.1,1,ddyo
ddyo__1438.wav,1.04,1,ddyo
noisy_ddyo__768.wav,2.0,1,ddyo
ddyo__739.wav,1.718625,1,ddyo
pitch_scaled_ddyo__175.wav,2.0,1,ddyo
pitch_scaled_ddyo__1342.wav,2.0,1,ddyo
noisy_ddyo__11.wav,2.0,1,ddyo
pitch_scaled_ddyo__585.wav,2.0,1,ddyo
noisy_ddyo__583.wav,2.0,1,ddyo
ddyo__2.wav,1.32,1,ddyo
pitch_scaled_ddyo__1374.wav,2.0,1,ddyo
ddyo__1253.wav,1.04,1,ddyo
noisy_ddyo__9.wav,2.0,1,ddyo
pitch_scaled_ddyo__1422.wav,2.0,1,ddyo
noisy_ddyo__609.wav,2.0,1,ddyo
noisy_ddyo__399.wav,2.0,1,ddyo
noisy_ddyo__1120.wav,2.0,1,ddyo
pitch_scaled_ddyo__101.wav,2.0,1,ddyo
ddyo__1409.wav,1.26,1,ddyo
pitch_scaled_ddyo__480.wav,2.0,1,ddyo
noisy_ddyo__932.wav,2.0,1,ddyo
ddyo__362.wav,1.219,1,ddyo
pitch_scaled_ddyo__1244.wav,2.0,1,ddyo
pitch_scaled_ddyo__1185.wav,2.0,1,ddyo
pitch_scaled_ddyo__1294.wav,2.0,1,ddyo
ddyo__121.wav,0.7635,1,ddyo
pitch_scaled_ddyo__987.wav,2.0,1,ddyo
pitch_scaled_ddyo__250.wav,2.0,1,ddyo
noisy_ddyo__1066.wav,2.0,1,ddyo
ddyo__273.wav,1.07975,1,ddyo
pitch_scaled_ddyo__884.wav,2.0,1,ddyo
noisy_ddyo__1419.wav,2.0,1,ddyo
noisy_ddyo__807.wav,2.0,1,ddyo
noisy_ddyo__392.wav,2.0,1,ddyo
ddyo__1546.wav,1.26,1,ddyo
ddyo__391.wav,1.6021875,1,ddyo
pitch_scaled_ddyo__681.wav,2.0,1,ddyo
ddyo__305.wav,1.4876875,1,ddyo
pitch_scaled_ddyo__135.wav,2.0,1,ddyo
noisy_ddyo__38.wav,2.0,1,ddyo
pitch_scaled_ddyo__1162.wav,2.0,1,ddyo
ddyo__1152.wav,1.24,1,ddyo
noisy_ddyo__213.wav,2.0,1,ddyo
pitch_scaled_ddyo__1343.wav,2.0,1,ddyo
pitch_scaled_ddyo__549.wav,2.0,1,ddyo
ddyo__991.wav,1.18,1,ddyo
noisy_ddyo__628.wav,2.0,1,ddyo
noisy_ddyo__322.wav,2.0,1,ddyo
pitch_scaled_ddyo__323.wav,2.0,1,ddyo
noisy_ddyo__816.wav,2.0,1,ddyo
pitch_scaled_ddyo__179.wav,2.0,1,ddyo
noisy_ddyo__618.wav,2.0,1,ddyo
ddyo__1174.wav,1.2,1,ddyo
ddyo__912.wav,1.4053125,1,ddyo
ddyo__1462.wav,1.16,1,ddyo
pitch_scaled_ddyo__1012.wav,2.0,1,ddyo
ddyo__96.wav,0.878625,1,ddyo
pitch_scaled_ddyo__678.wav,2.0,1,ddyo
noisy_ddyo__468.wav,2.0,1,ddyo
noisy_ddyo__1236.wav,2.0,1,ddyo
ddyo__1526.wav,1.62,1,ddyo
noisy_ddyo__270.wav,2.0,1,ddyo
pitch_scaled_ddyo__878.wav,2.0,1,ddyo
ddyo__1499.wav,1.36,1,ddyo
pitch_scaled_ddyo__1117.wav,2.0,1,ddyo
pitch_scaled_ddyo__764.wav,2.0,1,ddyo
ddyo__1516.wav,1.48,1,ddyo
pitch_scaled_ddyo__1061.wav,2.0,1,ddyo
pitch_scaled_ddyo__709.wav,2.0,1,ddyo
pitch_scaled_ddyo__319.wav,2.0,1,ddyo
pitch_scaled_ddyo__59.wav,2.0,1,ddyo
noisy_ddyo__484.wav,2.0,1,ddyo
pitch_scaled_ddyo__1141.wav,2.0,1,ddyo
pitch_scaled_ddyo__265.wav,2.0,1,ddyo
pitch_scaled_ddyo__1409.wav,2.0,1,ddyo
noisy_ddyo__887.wav,2.0,1,ddyo
ddyo__48.wav,1.038625,1,ddyo
pitch_scaled_ddyo__1385.wav,2.0,1,ddyo
noisy_ddyo__653.wav,2.0,1,ddyo
pitch_scaled_ddyo__365.wav,2.0,1,ddyo
ddyo__951.wav,1.449,1,ddyo
noisy_ddyo__897.wav,2.0,1,ddyo
pitch_scaled_ddyo__561.wav,2.0,1,ddyo
ddyo__726.wav,1.396375,1,ddyo
noisy_ddyo__437.wav,2.0,1,ddyo
pitch_scaled_ddyo__1136.wav,2.0,1,ddyo
ddyo__988.wav,1.14,1,ddyo
noisy_ddyo__1021.wav,2.0,1,ddyo
ddyo__1138.wav,1.28,1,ddyo
pitch_scaled_ddyo__688.wav,2.0,1,ddyo
pitch_scaled_ddyo__1417.wav,2.0,1,ddyo
ddyo__137.wav,1.7066875,1,ddyo
ddyo__203.wav,1.6544375,1,ddyo
pitch_scaled_ddyo__1433.wav,2.0,1,ddyo
ddyo__22.wav,1.9,1,ddyo
pitch_scaled_ddyo__503.wav,2.0,1,ddyo
noisy_ddyo__770.wav,2.0,1,ddyo
noisy_ddyo__563.wav,2.0,1,ddyo
pitch_scaled_ddyo__275.wav,2.0,1,ddyo
noisy_ddyo__1001.wav,2.0,1,ddyo
pitch_scaled_ddyo__1460.wav,2.0,1,ddyo
noisy_ddyo__830.wav,2.0,1,ddyo
noisy_ddyo__420.wav,2.0,1,ddyo
noisy_ddyo__517.wav,2.0,1,ddyo
ddyo__870.wav,1.2159375,1,ddyo
ddyo__179.wav,1.0565,1,ddyo
ddyo__358.wav,0.8475,1,ddyo
ddyo__899.wav,1.66025,1,ddyo
ddyo__1216.wav,1.12,1,ddyo
noisy_ddyo__1064.wav,2.0,1,ddyo
ddyo__704.wav,1.838625,1,ddyo
noisy_ddyo__979.wav,2.0,1,ddyo
noisy_ddyo__1099.wav,2.0,1,ddyo
noisy_ddyo__1434.wav,2.0,1,ddyo
ddyo__307.wav,1.5676875,1,ddyo
pitch_scaled_ddyo__780.wav,2.0,1,ddyo
noisy_ddyo__357.wav,2.0,1,ddyo
pitch_scaled_ddyo__71.wav,2.0,1,ddyo
ddyo__141.wav,1.7879375,1,ddyo
ddyo__39.wav,1.678625,1,ddyo
ddyo__931.wav,1.639375,1,ddyo
ddyo__386.wav,0.8939375,1,ddyo
noisy_ddyo__1398.wav,2.0,1,ddyo
pitch_scaled_ddyo__925.wav,2.0,1,ddyo
noisy_ddyo__620.wav,2.0,1,ddyo
noisy_ddyo__606.wav,2.0,1,ddyo
noisy_ddyo__333.wav,2.0,1,ddyo
noisy_ddyo__854.wav,2.0,1,ddyo
noisy_ddyo__406.wav,2.0,1,ddyo
ddyo__175.wav,1.7066875,1,ddyo
ddyo__1419.wav,1.16,1,ddyo
noisy_ddyo__1343.wav,2.0,1,ddyo
noisy_ddyo__201.wav,2.0,1,ddyo
pitch_scaled_ddyo__152.wav,2.0,1,ddyo
pitch_scaled_ddyo__1321.wav,2.0,1,ddyo
ddyo__1255.wav,0.98,1,ddyo
pitch_scaled_ddyo__847.wav,2.0,1,ddyo
ddyo__370.wav,1.253875,1,ddyo
ddyo__520.wav,1.1841875,1,ddyo
noisy_ddyo__391.wav,2.0,1,ddyo
ddyo__89.wav,1.038625,1,ddyo
ddyo__166.wav,1.9009375,1,ddyo
noisy_ddyo__74.wav,2.0,1,ddyo
pitch_scaled_ddyo__1334.wav,2.0,1,ddyo
ddyo__271.wav,1.9736875,1,ddyo
pitch_scaled_ddyo__283.wav,2.0,1,ddyo
noisy_ddyo__335.wav,2.0,1,ddyo
ddyo__701.wav,1.694125,1,ddyo
pitch_scaled_ddyo__1258.wav,2.0,1,ddyo
ddyo__629.wav,1.2713125,1,ddyo
ddyo__1316.wav,1.24,1,ddyo
noisy_ddyo__848.wav,2.0,1,ddyo
ddyo__199.wav,0.8475625,1,ddyo
pitch_scaled_ddyo__1228.wav,2.0,1,ddyo
pitch_scaled_ddyo__1396.wav,2.0,1,ddyo
ddyo__465.wav,1.3078125,1,ddyo
ddyo__304.wav,1.69325,1,ddyo
noisy_ddyo__222.wav,2.0,1,ddyo
pitch_scaled_ddyo__193.wav,2.0,1,ddyo
ddyo__956.wav,1.713125,1,ddyo
ddyo__542.wav,1.687125,1,ddyo
pitch_scaled_ddyo__1337.wav,2.0,1,ddyo
noisy_ddyo__139.wav,2.0,1,ddyo
noisy_ddyo__804.wav,2.0,1,ddyo
pitch_scaled_ddyo__18.wav,2.0,1,ddyo
ddyo__503.wav,1.195875,1,ddyo
noisy_ddyo__488.wav,2.0,1,ddyo
ddyo__676.wav,1.41125,1,ddyo
pitch_scaled_ddyo__803.wav,2.0,1,ddyo
noisy_ddyo__1460.wav,2.0,1,ddyo
noisy_ddyo__1503.wav,2.0,1,ddyo
ddyo__705.wav,1.819625,1,ddyo
noisy_ddyo__939.wav,2.0,1,ddyo
noisy_ddyo__836.wav,2.0,1,ddyo
ddyo__1084.wav,1.26,1,ddyo
ddyo__635.wav,1.962125,1,ddyo
pitch_scaled_ddyo__1503.wav,2.0,1,ddyo
ddyo__1525.wav,1.8,1,ddyo
ddyo__124.wav,1.718625,1,ddyo
noisy_ddyo__57.wav,2.0,1,ddyo
pitch_scaled_ddyo__469.wav,2.0,1,ddyo
noisy_ddyo__1508.wav,2.0,1,ddyo
pitch_scaled_ddyo__240.wav,2.0,1,ddyo
pitch_scaled_ddyo__14.wav,2.0,1,ddyo
ddyo__614.wav,1.7879375,1,ddyo
ddyo__444.wav,1.3003125,1,ddyo
ddyo__564.wav,1.6021875,1,ddyo
ddyo__1424.wav,1.2,1,ddyo
ddyo__1353.wav,1.42,1,ddyo
pitch_scaled_ddyo__492.wav,2.0,1,ddyo
ddyo__601.wav,1.544125,1,ddyo
ddyo__1427.wav,1.18,1,ddyo
pitch_scaled_ddyo__605.wav,2.0,1,ddyo
ddyo__1334.wav,1.2,1,ddyo
pitch_scaled_ddyo__1419.wav,2.0,1,ddyo
noisy_ddyo__321.wav,2.0,1,ddyo
noisy_ddyo__443.wav,2.0,1,ddyo
ddyo__1042.wav,1.28,1,ddyo
pitch_scaled_ddyo__1282.wav,2.0,1,ddyo
