audio_file,duration,num_channels,intent
unknown_243.wav,1.0,1,unknown
unknown_1113.wav,2.0,1,unknown
unknown_11.wav,0.896,1,unknown
unknown_173.wav,0.9386875,1,unknown
unknown_338.wav,1.0,1,unknown
unknown-830.wav,2.0,1,unknown
unknown_439.wav,1.0,1,unknown
unknown_1026.wav,2.0,1,unknown
unknown_1231.wav,2.0,1,unknown
unknown_841.wav,2.0,1,unknown
unknown_1203.wav,2.0,1,unknown
unknown_564.wav,1.0,1,unknown
unknown_190.wav,1.0,1,unknown
unknown-670.wav,2.0,1,unknown
unknown_266.wav,1.0,1,unknown
unknown-939.wav,2.0,1,unknown
unknown__599.wav,0.9813125,1,unknown
unknown-439.wav,2.0,1,unknown
unknown_101.wav,1.0,1,unknown
unknown_1157.wav,2.0,1,unknown
unknown-500.wav,2.0,1,unknown
unknown_901.wav,2.0,1,unknown
unknown-499.wav,2.0,1,unknown
unknown-497.wav,2.0,1,unknown
unknown__1042.wav,0.75325,1,unknown
unknown_419.wav,1.0,1,unknown
unknown_703.wav,1.0,1,unknown
unknown-623.wav,2.0,1,unknown
unknown_441.wav,1.0,1,unknown
unknown_1226.wav,2.0,1,unknown
unknown_1008.wav,2.0,1,unknown
unknown1103.wav,2.0,1,unknown
unknown_543.wav,1.0,1,unknown
unknown-858.wav,2.0,1,unknown
unknown_82.wav,1.0,1,unknown
unknown_1372.wav,0.9,1,unknown
unknown1023.wav,2.0,1,unknown
unknown_1229.wav,2.0,1,unknown
unknown_950.wav,2.0,1,unknown
unknown_688.wav,1.0,1,unknown
unknown-404.wav,2.0,1,unknown
unknown-868.wav,2.0,1,unknown
unknown-749.wav,2.0,1,unknown
unknown_512.wav,1.0,1,unknown
unknown-850.wav,2.0,1,unknown
unknown_481.wav,1.0,1,unknown
unknown-708.wav,2.0,1,unknown
unknown_1043.wav,2.0,1,unknown
unknown-874.wav,2.0,1,unknown
unknown_261.wav,1.0,1,unknown
unknown-697.wav,2.0,1,unknown
unknown-519.wav,2.0,1,unknown
unknown_877.wav,2.0,1,unknown
unknown_1182.wav,2.0,1,unknown
unknown-698.wav,2.0,1,unknown
unknown__224.wav,0.6965625,1,unknown
unknown-647.wav,2.0,1,unknown
unknown__1366.wav,0.9386875,1,unknown
unknown-468.wav,2.0,1,unknown
unknown_84.wav,1.0,1,unknown
unknown_397.wav,1.0,1,unknown
unknown_1285.wav,2.0,1,unknown
unknown_847.wav,2.0,1,unknown
unknown-706.wav,2.0,1,unknown
unknown_1170.wav,2.0,1,unknown
unknown_127.wav,1.0,1,unknown
unknown_24.wav,1.0,1,unknown
unknown_780.wav,2.0,1,unknown
unknown_730.wav,2.0,1,unknown
unknown-466.wav,2.0,1,unknown
unknown__1497.wav,0.938625,1,unknown
unknown_830.wav,2.0,1,unknown
unknown_544.wav,1.0,1,unknown
unknown_342.wav,1.0,1,unknown
unknown-628.wav,2.0,1,unknown
unknown-786.wav,2.0,1,unknown
unknown_477.wav,1.0,1,unknown
unknown_1166.wav,2.0,1,unknown
unknown_753.wav,2.0,1,unknown
unknown_359.wav,1.0,1,unknown
unknown_892.wav,2.0,1,unknown
unknown-747.wav,2.0,1,unknown
unknown_866.wav,2.0,1,unknown
unknown_1241.wav,2.0,1,unknown
unknown_475.wav,1.0,1,unknown
unknown_910.wav,2.0,1,unknown
unknown_1141.wav,2.0,1,unknown
unknown_1299.wav,2.0,1,unknown
unknown-988.wav,2.0,1,unknown
unknown_516.wav,1.0,1,unknown
unknown-481.wav,2.0,1,unknown
unknown-882.wav,2.0,1,unknown
unknown_381.wav,1.0,1,unknown
unknown1183.wav,2.0,1,unknown
unknown_607.wav,1.0,1,unknown
unknown-469.wav,2.0,1,unknown
unknown_1031.wav,2.0,1,unknown
unknown-701.wav,2.0,1,unknown
unknown_880.wav,2.0,1,unknown
unknown-954.wav,2.0,1,unknown
unknown-846.wav,2.0,1,unknown
unknown-738.wav,2.0,1,unknown
unknown-583.wav,2.0,1,unknown
unknown_259.wav,1.0,1,unknown
unknown_766.wav,2.0,1,unknown
unknown_575.wav,1.0,1,unknown
unknown_755.wav,2.0,1,unknown
unknown_916.wav,2.0,1,unknown
unknown_640.wav,1.0,1,unknown
unknown-928.wav,2.0,1,unknown
unknown_1048.wav,2.0,1,unknown
unknown-915.wav,2.0,1,unknown
unknown-702.wav,2.0,1,unknown
unknown_754.wav,2.0,1,unknown
unknown_1284.wav,2.0,1,unknown
unknown-576.wav,2.0,1,unknown
unknown_570.wav,1.0,1,unknown
unknown__461.wav,0.938625,1,unknown
unknown__63.wav,0.8359375,1,unknown
unknown_121.wav,1.0,1,unknown
unknown__1107.wav,0.810625,1,unknown
unknown_1261.wav,2.0,1,unknown
unknown_1191.wav,2.0,1,unknown
unknown-794.wav,2.0,1,unknown
unknown_197.wav,1.0,1,unknown
unknown_1317.wav,2.0,1,unknown
unknown__621.wav,0.9,1,unknown
unknown-829.wav,2.0,1,unknown
unknown_213.wav,1.0,1,unknown
unknown_255.wav,1.0,1,unknown
unknown-903.wav,2.0,1,unknown
unknown_1254.wav,2.0,1,unknown
unknown_545.wav,1.0,1,unknown
unknown_554.wav,1.0,1,unknown
unknown_772.wav,2.0,1,unknown
unknown_878.wav,2.0,1,unknown
unknown_629.wav,1.0,1,unknown
unknown_738.wav,2.0,1,unknown
unknown_1044.wav,2.0,1,unknown
unknown_1030.wav,2.0,1,unknown
unknown_21.wav,1.0,1,unknown
unknown_1107.wav,2.0,1,unknown
unknown_1279.wav,2.0,1,unknown
unknown-764.wav,2.0,1,unknown
unknown-503.wav,2.0,1,unknown
unknown-801.wav,2.0,1,unknown
unknown_1129.wav,2.0,1,unknown
unknown_345.wav,1.0,1,unknown
unknown_375.wav,1.0,1,unknown
unknown_518.wav,1.0,1,unknown
unknown_1057.wav,2.0,1,unknown
unknown-703.wav,2.0,1,unknown
unknown_1172.wav,2.0,1,unknown
unknown_253.wav,1.0,1,unknown
unknown_1210.wav,2.0,1,unknown
unknown_308.wav,1.0,1,unknown
unknown-561.wav,2.0,1,unknown
unknown-492.wav,2.0,1,unknown
unknown-892.wav,2.0,1,unknown
unknown_352.wav,1.0,1,unknown
unknown_872.wav,2.0,1,unknown
unknown__1015.wav,0.8106875,1,unknown
unknown_1013.wav,2.0,1,unknown
unknown-940.wav,2.0,1,unknown
unknown-996.wav,2.0,1,unknown
unknown-795.wav,2.0,1,unknown
unknown_1059.wav,2.0,1,unknown
unknown_154.wav,1.0,1,unknown
unknown-575.wav,2.0,1,unknown
unknown1009.wav,2.0,1,unknown
unknown_1116.wav,2.0,1,unknown
unknown_863.wav,2.0,1,unknown
unknown_478.wav,1.0,1,unknown
unknown-458.wav,2.0,1,unknown
unknown_816.wav,2.0,1,unknown
unknown-877.wav,2.0,1,unknown
unknown_137.wav,1.0,1,unknown
unknown-654.wav,2.0,1,unknown
unknown_869.wav,2.0,1,unknown
unknown_102.wav,1.0,1,unknown
unknown_77.wav,1.0,1,unknown
unknown_428.wav,1.0,1,unknown
unknown_5.wav,0.75325,1,unknown
unknown_156.wav,1.0,1,unknown
unknown1216.wav,2.0,1,unknown
unknown-531.wav,2.0,1,unknown
unknown-842.wav,2.0,1,unknown
unknown-968.wav,2.0,1,unknown
unknown_382.wav,1.0,1,unknown
unknown-724.wav,2.0,1,unknown
unknown1061.wav,2.0,1,unknown
unknown_925.wav,2.0,1,unknown
unknown_1195.wav,2.0,1,unknown
unknown_107.wav,1.0,1,unknown
unknown_542.wav,1.0,1,unknown
unknown-573.wav,2.0,1,unknown
unknown-416.wav,2.0,1,unknown
unknown_1133.wav,2.0,1,unknown
unknown_1283.wav,2.0,1,unknown
unknown-612.wav,2.0,1,unknown
unknown_6.wav,1.0,1,unknown
unknown-660.wav,2.0,1,unknown
unknown-520.wav,2.0,1,unknown
unknown_666.wav,1.0,1,unknown
unknown_521.wav,0.6501875,1,unknown
unknown-902.wav,2.0,1,unknown
unknown-424.wav,2.0,1,unknown
unknown-957.wav,2.0,1,unknown
unknown-879.wav,2.0,1,unknown
unknown_1216.wav,2.0,1,unknown
unknown_843.wav,2.0,1,unknown
unknown_637.wav,1.0,1,unknown
unknown_1205.wav,2.0,1,unknown
unknown_1061.wav,2.0,1,unknown
unknown_1312.wav,2.0,1,unknown
unknown_785.wav,2.0,1,unknown
unknown_942.wav,2.0,1,unknown
unknown_336.wav,1.0,1,unknown
unknown_974.wav,2.0,1,unknown
unknown_1015.wav,2.0,1,unknown
unknown1097.wav,2.0,1,unknown
unknown_15.wav,1.0,1,unknown
unknown-546.wav,2.0,1,unknown
unknown_1137.wav,2.0,1,unknown
unknown__1397.wav,0.464375,1,unknown
unknown1174.wav,2.0,1,unknown
unknown_451.wav,1.0,1,unknown
unknown1038.wav,2.0,1,unknown
unknown-490.wav,2.0,1,unknown
unknown-836.wav,2.0,1,unknown
unknown_1034.wav,2.0,1,unknown
unknown_46.wav,1.0,1,unknown
unknown1192.wav,2.0,1,unknown
unknown__1128.wav,0.8,1,unknown
unknown-550.wav,2.0,1,unknown
unknown_401.wav,1.0,1,unknown
unknown_293.wav,1.0,1,unknown
unknown_1140.wav,2.0,1,unknown
unknown_287.wav,1.0,1,unknown
unknown-995.wav,2.0,1,unknown
unknown_1164.wav,2.0,1,unknown
unknown-790.wav,2.0,1,unknown
unknown_434.wav,1.0,1,unknown
unknown_228.wav,1.0,1,unknown
unknown_546.wav,1.0,1,unknown
unknown_1122.wav,2.0,1,unknown
unknown_946.wav,2.0,1,unknown
unknown_623.wav,1.0,1,unknown
unknown_1219.wav,2.0,1,unknown
unknown-883.wav,2.0,1,unknown
unknown_1083.wav,2.0,1,unknown
unknown-848.wav,2.0,1,unknown
unknown1134.wav,2.0,1,unknown
unknown_853.wav,2.0,1,unknown
unknown_480.wav,1.0,1,unknown
unknown_319.wav,1.0,1,unknown
unknown-656.wav,2.0,1,unknown
unknown-705.wav,2.0,1,unknown
unknown-911.wav,2.0,1,unknown
unknown_756.wav,2.0,1,unknown
unknown_431.wav,1.0,1,unknown
unknown__1421.wav,0.97525,1,unknown
unknown-763.wav,2.0,1,unknown
unknown-509.wav,2.0,1,unknown
unknown_430.wav,1.0,1,unknown
unknown_25.wav,1.0,1,unknown
unknown1073.wav,2.0,1,unknown
unknown1102.wav,2.0,1,unknown
unknown_812.wav,2.0,1,unknown
unknown-788.wav,2.0,1,unknown
unknown-517.wav,2.0,1,unknown
unknown_237.wav,1.0,1,unknown
unknown-584.wav,2.0,1,unknown
unknown-861.wav,2.0,1,unknown
unknown_133.wav,1.0,1,unknown
unknown__1141.wav,0.75325,1,unknown
unknown_561.wav,1.0,1,unknown
unknown1024.wav,2.0,1,unknown
unknown_1092.wav,2.0,1,unknown
unknown_1255.wav,2.0,1,unknown
unknown_256.wav,1.0,1,unknown
unknown_622.wav,1.0,1,unknown
unknown-480.wav,2.0,1,unknown
unknown_357.wav,1.0,1,unknown
unknown_1142.wav,2.0,1,unknown
unknown1058.wav,2.0,1,unknown
unknown-825.wav,2.0,1,unknown
unknown-604.wav,2.0,1,unknown
unknown_858.wav,2.0,1,unknown
unknown_490.wav,1.0,1,unknown
unknown_745.wav,2.0,1,unknown
unknown-900.wav,2.0,1,unknown
unknown_611.wav,1.0,1,unknown
unknown_1138.wav,2.0,1,unknown
unknown_1042.wav,2.0,1,unknown
unknown-750.wav,2.0,1,unknown
unknown-935.wav,2.0,1,unknown
unknown_313.wav,1.0,1,unknown
unknown1203.wav,2.0,1,unknown
unknown1007.wav,2.0,1,unknown
unknown1034.wav,2.0,1,unknown
unknown_467.wav,1.0,1,unknown
unknown_279.wav,1.0,1,unknown
unknown_1064.wav,2.0,1,unknown
unknown-434.wav,2.0,1,unknown
unknown-432.wav,2.0,1,unknown
unknown_471.wav,1.0,1,unknown
unknown_804.wav,2.0,1,unknown
unknown_44.wav,1.0,1,unknown
unknown_857.wav,2.0,1,unknown
unknown_1214.wav,2.0,1,unknown
unknown__949.wav,0.9386875,1,unknown
unknown_1190.wav,2.0,1,unknown
unknown_149.wav,1.0,1,unknown
unknown1018.wav,2.0,1,unknown
unknown_39.wav,1.0,1,unknown
unknown_1149.wav,2.0,1,unknown
unknown_222.wav,1.0,1,unknown
unknown_1153.wav,2.0,1,unknown
unknown-581.wav,2.0,1,unknown
unknown_795.wav,2.0,1,unknown
unknown_706.wav,1.0,1,unknown
unknown-956.wav,2.0,1,unknown
unknown1019.wav,2.0,1,unknown
unknown1165.wav,2.0,1,unknown
unknown_1189.wav,2.0,1,unknown
unknown_1273.wav,2.0,1,unknown
unknown-625.wav,2.0,1,unknown
unknown_333.wav,0.5973125,1,unknown
unknown_41.wav,1.0,1,unknown
unknown_1143.wav,2.0,1,unknown
unknown__484.wav,0.97525,1,unknown
unknown-897.wav,2.0,1,unknown
unknown1046.wav,2.0,1,unknown
unknown1209.wav,2.0,1,unknown
unknown_1078.wav,2.0,1,unknown
unknown_661.wav,1.0,1,unknown
unknown1180.wav,2.0,1,unknown
unknown-742.wav,2.0,1,unknown
unknown-551.wav,2.0,1,unknown
unknown_1294.wav,2.0,1,unknown
unknown_889.wav,2.0,1,unknown
unknown_1047.wav,2.0,1,unknown
unknown_694.wav,1.0,1,unknown
unknown_929.wav,2.0,1,unknown
unknown-640.wav,2.0,1,unknown
unknown_93.wav,1.0,1,unknown
unknown__907.wav,0.8106875,1,unknown
unknown-970.wav,2.0,1,unknown
unknown_598.wav,1.0,1,unknown
unknown1188.wav,2.0,1,unknown
unknown_1163.wav,2.0,1,unknown
unknown_700.wav,1.0,1,unknown
unknown_488.wav,1.0,1,unknown
unknown_687.wav,1.0,1,unknown
unknown_4.wav,1.0,1,unknown
unknown_1040.wav,2.0,1,unknown
unknown_1000.wav,2.0,1,unknown
unknown-487.wav,2.0,1,unknown
unknown-980.wav,2.0,1,unknown
unknown_1021.wav,2.0,1,unknown
unknown_620.wav,1.0,1,unknown
unknown_1178.wav,2.0,1,unknown
unknown_17.wav,1.0,1,unknown
unknown_993.wav,2.0,1,unknown
unknown-622.wav,2.0,1,unknown
unknown_1242.wav,2.0,1,unknown
unknown_621.wav,1.0,1,unknown
unknown_36.wav,1.0,1,unknown
unknown_705.wav,1.0,1,unknown
unknown-669.wav,2.0,1,unknown
unknown_290.wav,1.0,1,unknown
unknown-951.wav,2.0,1,unknown
unknown_455.wav,1.0,1,unknown
unknown_1077.wav,2.0,1,unknown
unknown-941.wav,2.0,1,unknown
unknown_634.wav,1.0,1,unknown
unknown_224.wav,1.0,1,unknown
unknown_859.wav,2.0,1,unknown
unknown_550.wav,1.0,1,unknown
unknown-636.wav,2.0,1,unknown
unknown_262.wav,1.0,1,unknown
unknown_226.wav,0.9813125,1,unknown
unknown_311.wav,1.0,1,unknown
unknown_1308.wav,2.0,1,unknown
unknown-568.wav,2.0,1,unknown
unknown_840.wav,2.0,1,unknown
unknown-577.wav,2.0,1,unknown
unknown_45.wav,1.0,1,unknown
unknown_744.wav,2.0,1,unknown
unknown1136.wav,2.0,1,unknown
unknown_505.wav,1.0,1,unknown
unknown_860.wav,2.0,1,unknown
unknown-422.wav,2.0,1,unknown
unknown_1295.wav,2.0,1,unknown
unknown1093.wav,2.0,1,unknown
unknown_729.wav,2.0,1,unknown
unknown_89.wav,1.0,1,unknown
unknown1036.wav,2.0,1,unknown
unknown_29.wav,1.0,1,unknown
unknown-444.wav,2.0,1,unknown
unknown_1027.wav,2.0,1,unknown
unknown_2054.wav,2.0,1,unknown
unknown_563.wav,1.0,1,unknown
unknown_1156.wav,2.0,1,unknown
unknown-755.wav,2.0,1,unknown
unknown_1225.wav,2.0,1,unknown
unknown-678.wav,2.0,1,unknown
unknown_508.wav,1.0,1,unknown
unknown_1106.wav,2.0,1,unknown
unknown_875.wav,2.0,1,unknown
unknown_593.wav,1.0,1,unknown
unknown1141.wav,2.0,1,unknown
unknown1085.wav,2.0,1,unknown
unknown_353.wav,1.0,1,unknown
unknown_909.wav,2.0,1,unknown
unknown_600.wav,1.0,1,unknown
unknown1060.wav,2.0,1,unknown
unknown1147.wav,2.0,1,unknown
unknown-558.wav,2.0,1,unknown
unknown-662.wav,2.0,1,unknown
unknown_517.wav,1.0,1,unknown
unknown_1287.wav,2.0,1,unknown
unknown_148.wav,0.9386875,1,unknown
unknown-609.wav,2.0,1,unknown
unknown_72.wav,1.0,1,unknown
unknown_438.wav,1.0,1,unknown
unknown_1192.wav,2.0,1,unknown
unknown-823.wav,2.0,1,unknown
unknown_376.wav,1.0,1,unknown
unknown-544.wav,2.0,1,unknown
unknown_739.wav,2.0,1,unknown
unknown_823.wav,2.0,1,unknown
unknown_337.wav,1.0,1,unknown
unknown_1108.wav,2.0,1,unknown
unknown_947.wav,2.0,1,unknown
unknown_1145.wav,2.0,1,unknown
unknown_1132.wav,2.0,1,unknown
unknown_410.wav,1.0,1,unknown
unknown1014.wav,2.0,1,unknown
unknown_715.wav,1.0,1,unknown
unknown_368.wav,1.0,1,unknown
unknown1129.wav,2.0,1,unknown
unknown_110.wav,1.0,1,unknown
unknown_834.wav,2.0,1,unknown
unknown_933.wav,2.0,1,unknown
unknown_420.wav,0.981375,1,unknown
unknown-605.wav,2.0,1,unknown
unknown_221.wav,1.0,1,unknown
unknown1170.wav,2.0,1,unknown
unknown_887.wav,2.0,1,unknown
unknown1206.wav,2.0,1,unknown
unknown_1096.wav,2.0,1,unknown
unknown_783.wav,2.0,1,unknown
unknown_1263.wav,2.0,1,unknown
unknown_1184.wav,2.0,1,unknown
unknown_283.wav,0.8,1,unknown
unknown_775.wav,2.0,1,unknown
unknown_760.wav,2.0,1,unknown
unknown1207.wav,2.0,1,unknown
unknown-639.wav,2.0,1,unknown
unknown_911.wav,2.0,1,unknown
unknown_963.wav,2.0,1,unknown
unknown-885.wav,2.0,1,unknown
unknown_351.wav,1.0,1,unknown
unknown_281.wav,1.0,1,unknown
unknown-802.wav,2.0,1,unknown
unknown_939.wav,2.0,1,unknown
unknown-533.wav,2.0,1,unknown
unknown_655.wav,1.0,1,unknown
unknown_1.wav,1.0,1,unknown
unknown1120.wav,2.0,1,unknown
unknown__336.wav,0.8359375,1,unknown
unknown_67.wav,1.0,1,unknown
unknown_566.wav,1.0,1,unknown
unknown_592.wav,1.0,1,unknown
unknown__238.wav,0.97525,1,unknown
unknown_619.wav,1.0,1,unknown
unknown_850.wav,2.0,1,unknown
unknown-638.wav,2.0,1,unknown
unknown_789.wav,2.0,1,unknown
unknown_62.wav,1.0,1,unknown
unknown_284.wav,1.0,1,unknown
unknown-793.wav,2.0,1,unknown
unknown-594.wav,2.0,1,unknown
unknown-530.wav,2.0,1,unknown
unknown_726.wav,1.0,1,unknown
unknown_1282.wav,2.0,1,unknown
unknown1051.wav,2.0,1,unknown
unknown-828.wav,2.0,1,unknown
unknown-686.wav,2.0,1,unknown
unknown-866.wav,2.0,1,unknown
unknown_1286.wav,2.0,1,unknown
unknown_1293.wav,2.0,1,unknown
unknown-626.wav,2.0,1,unknown
unknown-901.wav,2.0,1,unknown
unknown-880.wav,2.0,1,unknown
unknown_60.wav,1.0,1,unknown
unknown_1088.wav,2.0,1,unknown
unknown_445.wav,1.0,1,unknown
unknown__80.wav,0.64,1,unknown
unknown_169.wav,1.0,1,unknown
unknown_1240.wav,2.0,1,unknown
unknown-735.wav,2.0,1,unknown
unknown1197.wav,2.0,1,unknown
unknown_66.wav,1.0,1,unknown
unknown_972.wav,2.0,1,unknown
unknown_349.wav,1.0,1,unknown
unknown_1315.wav,2.0,1,unknown
unknown1080.wav,2.0,1,unknown
unknown_306.wav,1.0,1,unknown
unknown-603.wav,2.0,1,unknown
unknown-478.wav,2.0,1,unknown
unknown-462.wav,2.0,1,unknown
unknown_1068.wav,2.0,1,unknown
unknown_732.wav,2.0,1,unknown
unknown_421.wav,1.0,1,unknown
unknown-887.wav,2.0,1,unknown
unknown_1289.wav,2.0,1,unknown
unknown_216.wav,1.0,1,unknown
unknown1114.wav,2.0,1,unknown
unknown_987.wav,2.0,1,unknown
unknown_613.wav,1.0,1,unknown
unknown_105.wav,1.0,1,unknown
unknown_805.wav,2.0,1,unknown
unknown_596.wav,1.0,1,unknown
unknown_776.wav,2.0,1,unknown
unknown-459.wav,2.0,1,unknown
unknown_576.wav,1.0,1,unknown
unknown_1183.wav,2.0,1,unknown
unknown_416.wav,1.0,1,unknown
unknown-890.wav,2.0,1,unknown
unknown-518.wav,2.0,1,unknown
unknown-534.wav,2.0,1,unknown
unknown_1305.wav,2.0,1,unknown
unknown_429.wav,0.9813125,1,unknown
unknown_1115.wav,2.0,1,unknown
unknown_1148.wav,2.0,1,unknown
unknown1001.wav,2.0,1,unknown
unknown-419.wav,2.0,1,unknown
unknown_206.wav,0.682625,1,unknown
unknown_196.wav,1.0,1,unknown
unknown_865.wav,2.0,1,unknown
unknown_395.wav,1.0,1,unknown
unknown-789.wav,2.0,1,unknown
unknown_913.wav,2.0,1,unknown
unknown-512.wav,2.0,1,unknown
unknown_927.wav,2.0,1,unknown
unknown_436.wav,1.0,1,unknown
unknown-926.wav,2.0,1,unknown
unknown_31.wav,1.0,1,unknown
unknown_710.wav,1.0,1,unknown
unknown-700.wav,2.0,1,unknown
unknown_367.wav,1.0,1,unknown
unknown1075.wav,2.0,1,unknown
unknown-423.wav,2.0,1,unknown
unknown_59.wav,1.0,1,unknown
unknown-695.wav,2.0,1,unknown
unknown_1232.wav,2.0,1,unknown
unknown-641.wav,2.0,1,unknown
unknown_120.wav,1.0,1,unknown
unknown_1244.wav,2.0,1,unknown
unknown_131.wav,1.0,1,unknown
unknown_852.wav,2.0,1,unknown
unknown1125.wav,2.0,1,unknown
unknown_497.wav,1.0,1,unknown
unknown-664.wav,2.0,1,unknown
unknown_986.wav,2.0,1,unknown
unknown__1322.wav,0.882375,1,unknown
unknown_779.wav,2.0,1,unknown
unknown1028.wav,2.0,1,unknown
unknown-873.wav,2.0,1,unknown
unknown-578.wav,2.0,1,unknown
unknown_826.wav,2.0,1,unknown
unknown_330.wav,1.0,1,unknown
unknown-668.wav,2.0,1,unknown
unknown_627.wav,0.97525,1,unknown
unknown_491.wav,1.0,1,unknown
unknown_1213.wav,2.0,1,unknown
unknown_761.wav,2.0,1,unknown
unknown__624.wav,0.9813125,1,unknown
unknown-838.wav,2.0,1,unknown
unknown_746.wav,2.0,1,unknown
unknown-731.wav,2.0,1,unknown
unknown_468.wav,1.0,1,unknown
unknown_513.wav,1.0,1,unknown
unknown1084.wav,2.0,1,unknown
unknown1079.wav,2.0,1,unknown
unknown_315.wav,1.0,1,unknown
unknown__992.wav,0.810625,1,unknown
unknown_1313.wav,2.0,1,unknown
unknown_769.wav,2.0,1,unknown
unknown1071.wav,2.0,1,unknown
unknown_685.wav,1.0,1,unknown
unknown1111.wav,2.0,1,unknown
unknown1220.wav,2.0,1,unknown
unknown-924.wav,2.0,1,unknown
unknown-505.wav,2.0,1,unknown
unknown_248.wav,1.0,1,unknown
unknown_86.wav,1.0,1,unknown
unknown1190.wav,2.0,1,unknown
unknown_737.wav,2.0,1,unknown
unknown-785.wav,2.0,1,unknown
unknown_1054.wav,2.0,1,unknown
unknown_489.wav,1.0,1,unknown
unknown_176.wav,1.0,1,unknown
unknown1108.wav,2.0,1,unknown
unknown-681.wav,2.0,1,unknown
unknown_714.wav,0.75325,1,unknown
unknown_675.wav,1.0,1,unknown
unknown_298.wav,1.0,1,unknown
unknown-619.wav,2.0,1,unknown
unknown_1022.wav,2.0,1,unknown
unknown_162.wav,1.0,1,unknown
unknown-989.wav,2.0,1,unknown
unknown__1492.wav,0.896,1,unknown
unknown_18.wav,1.0,1,unknown
unknown_369.wav,1.0,1,unknown
unknown1094.wav,2.0,1,unknown
unknown_608.wav,1.0,1,unknown
unknown_615.wav,1.0,1,unknown
unknown_129.wav,1.0,1,unknown
unknown1202.wav,2.0,1,unknown
unknown_494.wav,1.0,1,unknown
unknown_440.wav,1.0,1,unknown
unknown_631.wav,1.0,1,unknown
unknown_43.wav,1.0,1,unknown
unknown-526.wav,2.0,1,unknown
unknown-904.wav,2.0,1,unknown
unknown_1298.wav,2.0,1,unknown
unknown_879.wav,2.0,1,unknown
unknown-696.wav,2.0,1,unknown
unknown_35.wav,1.0,1,unknown
unknown_997.wav,2.0,1,unknown
unknown_815.wav,2.0,1,unknown
unknown_992.wav,2.0,1,unknown
unknown_690.wav,1.0,1,unknown
unknown1150.wav,2.0,1,unknown
unknown_926.wav,2.0,1,unknown
unknown_698.wav,1.0,1,unknown
unknown_1125.wav,2.0,1,unknown
unknown_380.wav,1.0,1,unknown
unknown_1318.wav,2.0,1,unknown
unknown-642.wav,2.0,1,unknown
unknown-580.wav,2.0,1,unknown
unknown_660.wav,1.0,1,unknown
unknown_346.wav,1.0,1,unknown
unknown_802.wav,2.0,1,unknown
unknown-571.wav,2.0,1,unknown
unknown_1130.wav,2.0,1,unknown
unknown_1011.wav,2.0,1,unknown
unknown_187.wav,1.0,1,unknown
unknown-962.wav,2.0,1,unknown
unknown_1104.wav,2.0,1,unknown
unknown-680.wav,2.0,1,unknown
unknown_327.wav,1.0,1,unknown
unknown-588.wav,2.0,1,unknown
unknown-493.wav,2.0,1,unknown
unknown-465.wav,2.0,1,unknown
unknown_90.wav,1.0,1,unknown
unknown_217.wav,1.0,1,unknown
unknown-987.wav,2.0,1,unknown
unknown-694.wav,2.0,1,unknown
unknown-528.wav,2.0,1,unknown
unknown_931.wav,2.0,1,unknown
unknown_558.wav,1.0,1,unknown
unknown_1086.wav,2.0,1,unknown
unknown_1093.wav,2.0,1,unknown
unknown-453.wav,2.0,1,unknown
unknown_1230.wav,2.0,1,unknown
unknown_809.wav,2.0,1,unknown
unknown_326.wav,1.0,1,unknown
unknown1215.wav,2.0,1,unknown
unknown-610.wav,2.0,1,unknown
unknown_1025.wav,2.0,1,unknown
unknown_146.wav,1.0,1,unknown
unknown-959.wav,2.0,1,unknown
unknown-964.wav,2.0,1,unknown
unknown-418.wav,2.0,1,unknown
unknown-905.wav,2.0,1,unknown
unknown1110.wav,2.0,1,unknown
unknown-891.wav,2.0,1,unknown
unknown1143.wav,2.0,1,unknown
unknown_1007.wav,2.0,1,unknown
unknown_1001.wav,2.0,1,unknown
unknown_402.wav,1.0,1,unknown
unknown-494.wav,2.0,1,unknown
unknown-426.wav,2.0,1,unknown
unknown1121.wav,2.0,1,unknown
unknown_898.wav,2.0,1,unknown
unknown_787.wav,2.0,1,unknown
unknown_114.wav,1.0,1,unknown
unknown_250.wav,1.0,1,unknown
unknown-595.wav,2.0,1,unknown
unknown-688.wav,2.0,1,unknown
unknown1101.wav,2.0,1,unknown
unknown_1070.wav,2.0,1,unknown
unknown-923.wav,2.0,1,unknown
unknown_1228.wav,2.0,1,unknown
unknown_193.wav,1.0,1,unknown
unknown_1245.wav,2.0,1,unknown
unknown-504.wav,2.0,1,unknown
unknown-855.wav,2.0,1,unknown
unknown_50.wav,1.0,1,unknown
unknown-726.wav,2.0,1,unknown
unknown_537.wav,1.0,1,unknown
unknown-699.wav,2.0,1,unknown
unknown-567.wav,2.0,1,unknown
unknown__963.wav,0.853375,1,unknown
unknown-704.wav,2.0,1,unknown
unknown1037.wav,2.0,1,unknown
unknown_236.wav,1.0,1,unknown
unknown_453.wav,1.0,1,unknown
unknown_231.wav,1.0,1,unknown
unknown_278.wav,1.0,1,unknown
unknown_1212.wav,2.0,1,unknown
unknown_1124.wav,2.0,1,unknown
unknown_1002.wav,2.0,1,unknown
unknown1065.wav,2.0,1,unknown
unknown-675.wav,2.0,1,unknown
unknown-586.wav,2.0,1,unknown
unknown_645.wav,1.0,1,unknown
unknown-898.wav,2.0,1,unknown
unknown-557.wav,2.0,1,unknown
unknown-506.wav,2.0,1,unknown
unknown_1260.wav,2.0,1,unknown
